url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.012,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.016,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.017,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.018,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.019,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.020,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.024,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.025,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.028,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.031,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.032,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.11.035,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.004,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.006,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.007,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.008,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.009,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.010,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.014,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.019,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.021,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.022,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.024,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.027,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.031,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.037,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.040,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.041,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2025.12.043,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.001,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.003,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.007,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.012,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.014,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.017,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.025,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.028,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.029,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.030,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.01.031,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.001,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.004,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.008,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.009,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.010,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.011,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.013,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.014,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.015,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.02.020,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.03.003,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.03.013,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
https://www.engineering.org.cn/engi/CN/10.1016/j.eng.2026.04.004,????,high,fetch_failed,,,,,,,"HTTP 405: <!doctypehtml><html lang=""zh-cn""><meta charset=""utf-8""><meta http-equiv=""X-UA-Compatible""content=""IE=edge,chrome=1""><meta name=""data-spm""content=""a3c0e""><title>405</title><style>a,body,div,h2,html,p{margin:0;padding:0}a{text-decoration:none;color:#3b6ea3}.container{width:1000px;margin:auto;color:#69"
